latitude,longitude,location,town,country
39.98,116.31,"(None, 'China')",,China
39.98,116.32,"(None, 'China')",,China
39.98,116.34,"(None, 'China')",,China
39.98,116.35,"(None, 'China')",,China
39.98,116.36,"(None, 'China')",,China
39.98,116.37,"('Beijing', 'China')",Beijing,China
39.98,116.39,"(None, 'China')",,China
39.98,116.43,"(None, 'China')",,China
39.98,116.47,"(None, 'China')",,China
39.98,116.48,"(None, 'China')",,China
39.98,116.5,"(None, 'China')",,China
39.98,118.69,"('Tangshan Shi', 'China')",Tangshan Shi,China
39.99,116.28,"(None, 'China')",,China
39.99,116.3,"(None, 'China')",,China
39.99,116.31,"(None, 'China')",,China
39.99,116.32,"(None, 'China')",,China
39.99,116.33,"(None, 'China')",,China
39.99,116.34,"(None, 'China')",,China
39.99,116.35,"(None, 'China')",,China
39.99,116.38,"('Beijing', 'China')",Beijing,China
39.99,116.39,"(None, 'China')",,China
39.99,116.4,"(None, 'China')",,China
39.99,116.42,"(None, 'China')",,China
39.99,116.44,"(None, 'China')",,China
39.99,116.5,"(None, 'China')",,China
39.99,116.62,"(None, 'China')",,China
39.99,117.26,"(None, 'China')",,China
39.99,117.32,"(None, 'China')",,China
39.99,119.79,"('Qinhuangdao', 'China')",Qinhuangdao,China
40.0,115.15,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.0,116.26,"(None, 'China')",,China
40.0,116.34,"('Beijing', 'China')",Beijing,China
40.0,116.35,"(None, 'China')",,China
40.0,116.38,"('Beijing', 'China')",Beijing,China
40.0,116.39,"(None, 'China')",,China
40.0,116.4,"(None, 'China')",,China
40.0,116.41,"(None, 'China')",,China
40.0,116.42,"(None, 'China')",,China
40.0,116.43,"('Beijing', 'China')",Beijing,China
40.0,116.45,"(None, 'China')",,China
40.0,116.47,"(None, 'China')",,China
40.0,116.48,"(None, 'China')",,China
40.0,116.51,"(None, 'China')",,China
40.0,116.52,"(None, 'China')",,China
40.0,116.78,"('Langfang Shi', 'China')",Langfang Shi,China
40.01,112.7,"('Datong', 'China')",Datong,China
40.01,113.16,"('Datong', 'China')",Datong,China
40.01,113.22,"('Datong', 'China')",Datong,China
40.01,116.25,"(None, 'China')",,China
40.01,116.32,"(None, 'China')",,China
40.01,116.36,"(None, 'China')",,China
40.01,116.37,"(None, 'China')",,China
40.01,116.47,"(None, 'China')",,China
40.01,116.5,"(None, 'China')",,China
40.01,116.51,"(None, 'China')",,China
40.01,116.52,"(None, 'China')",,China
40.01,116.56,"(None, 'China')",,China
40.02,116.26,"(None, 'China')",,China
40.02,116.27,"(None, 'China')",,China
40.02,116.28,"(None, 'China')",,China
40.02,116.34,"(None, 'China')",,China
40.02,116.35,"(None, 'China')",,China
40.02,116.41,"(None, 'China')",,China
40.02,116.44,"(None, 'China')",,China
40.02,116.55,"(None, 'China')",,China
40.02,121.83,"('Dalian', 'China')",Dalian,China
40.03,116.26,"(None, 'China')",,China
40.03,116.27,"(None, 'China')",,China
40.03,116.28,"(None, 'China')",,China
40.03,116.29,"('Beijing', 'China')",Beijing,China
40.03,116.32,"(None, 'China')",,China
40.03,116.33,"(None, 'China')",,China
40.03,116.34,"(None, 'China')",,China
40.03,116.35,"(None, 'China')",,China
40.03,116.37,"(None, 'China')",,China
40.03,116.54,"(None, 'China')",,China
40.04,111.27,"('Ordos', 'China')",Ordos,China
40.04,116.16,"(None, 'China')",,China
40.04,116.24,"(None, 'China')",,China
40.04,116.3,"(None, 'China')",,China
40.04,116.31,"(None, 'China')",,China
40.04,116.32,"(None, 'China')",,China
40.04,116.33,"('Beijing', 'China')",Beijing,China
40.04,116.41,"(None, 'China')",,China
40.04,116.42,"(None, 'China')",,China
40.04,116.43,"(None, 'China')",,China
40.04,116.53,"(None, 'China')",,China
40.04,117.42,"(None, 'China')",,China
40.04,117.43,"(None, 'China')",,China
40.05,113.25,"('Datong', 'China')",Datong,China
40.05,115.63,"('Beijing', 'China')",Beijing,China
40.05,116.17,"(None, 'China')",,China
40.05,116.3,"(None, 'China')",,China
40.05,116.31,"(None, 'China')",,China
40.05,116.32,"(None, 'China')",,China
40.05,116.33,"(None, 'China')",,China
40.05,116.35,"(None, 'China')",,China
40.05,116.36,"(None, 'China')",,China
40.05,116.61,"(None, 'China')",,China
40.06,113.29,"('Datong Shi', 'China')",Datong Shi,China
40.06,113.34,"('Datong', 'China')",Datong,China
40.06,116.24,"(None, 'China')",,China
40.06,116.25,"(None, 'China')",,China
40.06,116.28,"(None, 'China')",,China
40.06,116.3,"(None, 'China')",,China
40.06,116.34,"(None, 'China')",,China
40.06,116.35,"(None, 'China')",,China
40.06,116.37,"(None, 'China')",,China
40.06,116.38,"(None, 'China')",,China
40.06,116.4,"(None, 'China')",,China
40.06,116.41,"(None, 'China')",,China
40.06,116.56,"(None, 'China')",,China
40.06,116.61,"(None, 'China')",,China
40.07,113.34,"('Datong', 'China')",Datong,China
40.07,116.27,"(None, 'China')",,China
40.07,116.3,"(None, 'China')",,China
40.07,116.34,"(None, 'China')",,China
40.07,116.35,"(None, 'China')",,China
40.07,116.41,"(None, 'China')",,China
40.07,116.43,"(None, 'China')",,China
40.07,116.54,"(None, 'China')",,China
40.08,111.26,"('Ordos', 'China')",Ordos,China
40.08,116.23,"(None, 'China')",,China
40.08,116.26,"(None, 'China')",,China
40.08,116.27,"(None, 'China')",,China
40.08,116.3,"(None, 'China')",,China
40.08,116.31,"('Beijing', 'China')",Beijing,China
40.08,116.36,"(None, 'China')",,China
40.08,116.37,"(None, 'China')",,China
40.08,116.41,"(None, 'China')",,China
40.08,116.45,"(None, 'China')",,China
40.08,116.52,"(None, 'China')",,China
40.08,116.61,"(None, 'China')",,China
40.08,116.68,"(None, 'China')",,China
40.08,117.9,"('Tangshan', 'China')",Tangshan,China
40.09,113.29,"('Datong Shi', 'China')",Datong Shi,China
40.09,116.23,"(None, 'China')",,China
40.09,116.29,"(None, 'China')",,China
40.09,116.31,"(None, 'China')",,China
40.09,116.36,"(None, 'China')",,China
40.09,116.49,"(None, 'China')",,China
40.09,116.53,"(None, 'China')",,China
40.09,116.55,"(None, 'China')",,China
40.09,116.58,"(None, 'China')",,China
40.09,116.63,"(None, 'China')",,China
40.09,116.81,"(None, 'China')",,China
40.1,113.38,"('Datong', 'China')",Datong,China
40.1,116.23,"(None, 'China')",,China
40.1,116.28,"(None, 'China')",,China
40.1,116.31,"(None, 'China')",,China
40.1,116.49,"(None, 'China')",,China
40.1,116.53,"(None, 'China')",,China
40.1,116.63,"(None, 'China')",,China
40.1,116.64,"(None, 'China')",,China
40.1,116.66,"('Beijing', 'China')",Beijing,China
40.11,113.28,"('Datong', 'China')",Datong,China
40.11,116.28,"(None, 'China')",,China
40.11,116.29,"(None, 'China')",,China
40.11,116.35,"(None, 'China')",,China
40.11,116.4,"(None, 'China')",,China
40.11,116.41,"(None, 'China')",,China
40.11,116.65,"(None, 'China')",,China
40.11,116.66,"(None, 'China')",,China
40.11,116.67,"(None, 'China')",,China
40.11,116.68,"(None, 'China')",,China
40.11,116.69,"(None, 'China')",,China
40.11,94.6,"('Jiuquan', 'China')",Jiuquan,China
40.12,113.28,"('Datong Shi', 'China')",Datong Shi,China
40.12,116.24,"(None, 'China')",,China
40.12,116.25,"(None, 'China')",,China
40.12,116.26,"(None, 'China')",,China
40.12,116.4,"(None, 'China')",,China
40.12,116.63,"(None, 'China')",,China
40.12,116.64,"(None, 'China')",,China
40.12,116.65,"(None, 'China')",,China
40.13,116.33,"(None, 'China')",,China
40.13,116.39,"(None, 'China')",,China
40.13,116.4,"(None, 'China')",,China
40.13,116.55,"(None, 'China')",,China
40.13,116.63,"(None, 'China')",,China
40.13,116.65,"(None, 'China')",,China
40.13,116.7,"(None, 'China')",,China
40.13,122.04,"('Yingkou', 'China')",Yingkou,China
40.13,122.07,"('Yingkou', 'China')",Yingkou,China
40.14,116.26,"(None, 'China')",,China
40.14,116.27,"(None, 'China')",,China
40.14,116.48,"(None, 'China')",,China
40.14,116.65,"(None, 'China')",,China
40.14,118.31,"('Tangshan Shi', 'China')",Tangshan Shi,China
40.15,116.29,"(None, 'China')",,China
40.15,116.8,"(None, 'China')",,China
40.15,116.84,"(None, 'China')",,China
40.15,116.91,"(None, 'China')",,China
40.16,116.89,"(None, 'China')",,China
40.16,116.93,"(None, 'China')",,China
40.17,116.45,"(None, 'China')",,China
40.17,116.84,"(None, 'China')",,China
40.17,116.85,"(None, 'China')",,China
40.17,116.86,"(None, 'China')",,China
40.17,116.91,"(None, 'China')",,China
40.17,116.92,"(None, 'China')",,China
40.17,124.36,"('Dandong', 'China')",Dandong,China
40.18,122.0,"('Yingkou', 'China')",Yingkou,China
40.18,122.14,"('Yingkou', 'China')",Yingkou,China
40.18,122.15,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.19,116.07,"(None, 'China')",,China
40.19,118.06,"('Tangshan', 'China')",Tangshan,China
40.2,116.23,"(None, 'China')",,China
40.2,116.27,"(None, 'China')",,China
40.2,116.35,"(None, 'China')",,China
40.2,116.9,"(None, 'China')",,China
40.2,117.94,"('Tangshan', 'China')",Tangshan,China
40.21,116.24,"(None, 'China')",,China
40.21,116.28,"(None, 'China')",,China
40.21,116.9,"(None, 'China')",,China
40.22,116.22,"(None, 'China')",,China
40.22,116.23,"(None, 'China')",,China
40.22,122.09,"('Yingkou', 'China')",Yingkou,China
40.26,115.96,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.26,117.23,"(None, 'China')",,China
40.3,116.13,"('Beijing', 'China')",Beijing,China
40.31,116.63,"(None, 'China')",,China
40.31,117.1,"(None, 'China')",,China
40.32,120.32,"('Huludao', 'China')",Huludao,China
40.33,116.63,"(None, 'China')",,China
40.36,116.83,"(None, 'China')",,China
40.37,115.21,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.37,116.83,"(None, 'China')",,China
40.38,116.85,"(None, 'China')",,China
40.38,122.31,"('Yingkou', 'China')",Yingkou,China
40.39,122.39,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.41,115.5,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.44,116.76,"(None, 'China')",,China
40.45,116.0,"(None, 'China')",,China
40.45,124.05,"('Dandong Shi', 'China')",Dandong Shi,China
40.46,116.84,"(None, 'China')",,China
40.47,115.99,"(None, 'China')",,China
40.52,116.16,"(None, 'China')",,China
40.58,110.03,"('Baotou', 'China')",Baotou,China
40.59,110.02,"('Baotou Shi', 'China')",Baotou Shi,China
40.6,116.8,"(None, 'China')",,China
40.6,118.46,"('Chengde', 'China')",Chengde,China
40.62,109.83,"('Baotou', 'China')",Baotou,China
40.62,81.56,"(None, 'China')",,China
40.65,109.81,"('Baotou', 'China')",Baotou,China
40.65,109.91,"('Baotou', 'China')",Baotou,China
40.66,109.83,"('Baotou Shi', 'China')",Baotou Shi,China
40.66,109.85,"('Baotou Shi', 'China')",Baotou Shi,China
40.66,112.77,"('Ulanqab', 'China')",Ulanqab,China
40.67,122.2,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.67,122.22,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.67,122.24,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.67,122.25,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.68,114.71,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.68,122.22,"('Yingkou Shi', 'China')",Yingkou Shi,China
40.7,120.78,"('Huludao', 'China')",Huludao,China
40.72,120.92,"('Huludao', 'China')",Huludao,China
40.73,122.1,"('Panjin', 'China')",Panjin,China
40.74,111.82,"('Hohhot', 'China')",Hohhot,China
40.75,122.83,"('Anshan', 'China')",Anshan,China
40.76,111.73,"('Hohhot', 'China')",Hohhot,China
40.76,114.89,"('Zhangjiakou Shi', 'China')",Zhangjiakou Shi,China
40.77,111.61,"('Hohhot', 'China')",Hohhot,China
40.77,111.62,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.77,114.76,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.77,117.99,"('Chengde', 'China')",Chengde,China
40.77,123.38,"('Anshan', 'China')",Anshan,China
40.78,107.4,"('Bayan Nur', 'China')",Bayan Nur,China
40.78,111.52,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.78,111.66,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.78,111.67,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.78,114.87,"('Zhangjiakou Shi', 'China')",Zhangjiakou Shi,China
40.79,111.68,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.79,111.69,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.79,111.91,"('Hohhot', 'China')",Hohhot,China
40.8,107.5,"('Bayan Nur', 'China')",Bayan Nur,China
40.8,111.54,"('Hohhot', 'China')",Hohhot,China
40.8,111.57,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.8,111.58,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.8,111.64,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.8,111.67,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.8,111.69,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.81,111.58,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.81,111.66,"('Hohhot', 'China')",Hohhot,China
40.81,111.67,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.81,111.68,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.81,111.72,"('Hohhot', 'China')",Hohhot,China
40.82,107.78,"('Ordos', 'China')",Ordos,China
40.82,111.61,"('Hohhot', 'China')",Hohhot,China
40.82,111.66,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.82,111.72,"('Hohhot', 'China')",Hohhot,China
40.82,111.73,"('Hohhot', 'China')",Hohhot,China
40.82,114.9,"('Zhangjiakou Shi', 'China')",Zhangjiakou Shi,China
40.83,111.66,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.84,107.75,"('Ordos', 'China')",Ordos,China
40.84,114.89,"('Zhangjiakou', 'China')",Zhangjiakou,China
40.85,111.68,"('Huhehaote Shi', 'China')",Huhehaote Shi,China
40.89,117.97,"('Chengde Shi', 'China')",Chengde Shi,China
40.9,117.96,"('Chengde', 'China')",Chengde,China
40.95,111.69,"('Hohhot', 'China')",Hohhot,China
40.97,117.82,"('Chengde', 'China')",Chengde,China
40.97,117.91,"('Chengde Shi', 'China')",Chengde Shi,China
40.98,117.92,"('Chengde', 'China')",Chengde,China
40.98,122.96,"('Anshan', 'China')",Anshan,China
40.99,123.57,"('Liaoyang', 'China')",Liaoyang,China
41.04,122.85,"('Anshan', 'China')",Anshan,China
41.07,107.19,"('Bayan Nur', 'China')",Bayan Nur,China
41.07,119.74,"('Chaoyang', 'China')",Chaoyang,China
41.09,122.97,"('Anshan Shi', 'China')",Anshan Shi,China
41.1,111.44,"('Hohhot', 'China')",Hohhot,China
41.1,121.11,"('Jinzhou Shi', 'China')",Jinzhou Shi,China
41.1,121.59,"('Jinzhou', 'China')",Jinzhou,China
41.11,121.13,"('Jinzhou Shi', 'China')",Jinzhou Shi,China
41.11,122.09,"('Panjin Shi', 'China')",Panjin Shi,China
41.11,122.95,"('Anshan', 'China')",Anshan,China
41.11,122.96,"('Anshan Shi', 'China')",Anshan Shi,China
41.11,122.97,"('Anshan Shi', 'China')",Anshan Shi,China
41.11,122.99,"('Anshan Shi', 'China')",Anshan Shi,China
41.12,121.12,"('Jinzhou', 'China')",Jinzhou,China
41.12,122.07,"('Panjin Shi', 'China')",Panjin Shi,China
41.12,123.07,"('Anshan Shi', 'China')",Anshan Shi,China
41.12,123.09,"('Anshan Shi', 'China')",Anshan Shi,China
41.13,122.07,"('Panjin Shi', 'China')",Panjin Shi,China
41.13,122.09,"('Panjin', 'China')",Panjin,China
41.13,126.2,"('Tonghua Shi', 'China')",Tonghua Shi,China
41.14,121.13,"('Jinzhou Shi', 'China')",Jinzhou Shi,China
41.14,122.09,"('Panjin Shi', 'China')",Panjin Shi,China
41.16,123.09,"('Anshan', 'China')",Anshan,China
41.17,122.1,"('Panjin', 'China')",Panjin,China
41.17,123.95,"('Benxi', 'China')",Benxi,China
41.17,80.27,"('Aksu', 'China')",Aksu,China
41.18,120.88,"('Jinzhou', 'China')",Jinzhou,China
41.19,122.03,"('Panjin', 'China')",Panjin,China
41.2,123.06,"('Liaoyang', 'China')",Liaoyang,China
41.21,123.08,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.23,122.54,"('Anshan', 'China')",Anshan,China
41.24,121.99,"('Panjin Shi', 'China')",Panjin Shi,China
41.25,123.16,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.25,123.18,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.26,123.18,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.27,123.19,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.27,123.2,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.27,123.23,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.27,123.75,"('Benxi Shi', 'China')",Benxi Shi,China
41.29,123.18,"('Liaoyang', 'China')",Liaoyang,China
41.29,123.76,"('Benxi Shi', 'China')",Benxi Shi,China
41.29,124.12,"('Benxi', 'China')",Benxi,China
41.31,123.82,"(None, 'China')",,China
41.4,119.62,"('Chaoyang', 'China')",Chaoyang,China
41.43,123.34,"('Liaoyang Shi', 'China')",Liaoyang Shi,China
41.44,123.34,"('Liaoyang', 'China')",Liaoyang,China
41.46,123.71,"('Benxi', 'China')",Benxi,China
41.47,121.54,"('Jinzhou', 'China')",Jinzhou,China
41.51,122.73,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.52,120.45,"('Chaoyang', 'China')",Chaoyang,China
41.52,121.24,"('Jinzhou Shi', 'China')",Jinzhou Shi,China
41.56,113.58,"('Ulanqab', 'China')",Ulanqab,China
41.57,120.43,"('Chaoyang Shi', 'China')",Chaoyang Shi,China
41.57,120.44,"('Chaoyang Shi', 'China')",Chaoyang Shi,China
41.59,120.41,"('Chaoyang', 'China')",Chaoyang,China
41.59,120.44,"('Chaoyang', 'China')",Chaoyang,China
41.59,120.46,"('Chaoyang', 'China')",Chaoyang,China
41.6,120.44,"('Chaoyang', 'China')",Chaoyang,China
41.64,123.32,"('Shenyang', 'China')",Shenyang,China
41.64,123.33,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.65,123.66,"('Shenyang', 'China')",Shenyang,China
41.66,123.32,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.66,123.33,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.67,122.12,"('Jinzhou Shi', 'China')",Jinzhou Shi,China
41.67,123.35,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.69,122.11,"('Jinzhou', 'China')",Jinzhou,China
41.7,123.49,"('Shenyang', 'China')",Shenyang,China
41.71,123.06,"('Shenyang', 'China')",Shenyang,China
41.71,82.96,"('Aksu', 'China')",Aksu,China
41.72,123.44,"('Shenyang', 'China')",Shenyang,China
41.73,123.3,"('Shenyang', 'China')",Shenyang,China
41.73,123.39,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.73,123.5,"('Shenyang', 'China')",Shenyang,China
41.74,123.23,"(None, 'China')",,China
41.74,123.44,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.75,123.34,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.75,123.47,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.76,123.3,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.76,123.41,"('Shenyang', 'China')",Shenyang,China
41.76,123.42,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.76,123.44,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.76,86.15,"('Bayinguoleng Mengguzizhizhou', 'China')",Bayinguoleng Mengguzizhizhou,China
41.77,123.41,"('Shenyang', 'China')",Shenyang,China
41.77,123.48,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.78,123.14,"('Shenyang', 'China')",Shenyang,China
41.78,123.36,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.78,126.01,"('Tonghua Shi', 'China')",Tonghua Shi,China
41.79,120.76,"('Chaoyang', 'China')",Chaoyang,China
41.79,123.29,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.3,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.31,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.34,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.35,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.38,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,123.45,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.79,84.26,"('Bayingol', 'China')",Bayingol,China
41.8,120.77,"('Chaoyang Shi', 'China')",Chaoyang Shi,China
41.8,123.28,"('Shenyang', 'China')",Shenyang,China
41.8,123.4,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.8,123.41,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.8,123.45,"(None, 'China')",,China
41.8,123.46,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.37,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.38,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.41,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.45,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.46,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.81,123.54,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.25,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.31,"('Shenyang', 'China')",Shenyang,China
41.82,123.36,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.4,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.41,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.42,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.46,"('Shenyang Shi', 'China')",Shenyang Shi,China
41.82,123.47,"('Shenyang Shi', 'China')",Shenyang Shi,China
